"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","225998","Validate_Hana_T540_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_PaidAmount_Search_Filter_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:32:28 IST 2025","passed","Wed Aug 06 21:36:14 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T540_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_PaidAmount_Search_Filter_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T540_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_PaidAmount_Search_Filter_Functionality","Validate_Hana_T540_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_PaidAmount_Search_Filter_Functionality_Test"
"","479971","Validate_Hana_T106_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_PaidAmount_Search_Filter_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 17:40:06 IST 2025","passed","Wed Aug 06 17:48:06 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T106_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_PaidAmount_Search_Filter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T106_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_PaidAmount_Search_Filter_FT","Validate_Hana_T106_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_PaidAmount_Search_Filter_Test"
"","122819","Validate_Hana_T285_Add_Proposal_CreateProposalPage_Event_NewCustomer_AddressLookup_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:06:55 IST 2025","passed","Thu Aug 07 03:08:58 IST 2025","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T285_Add_Proposal_CreateProposalPage_Event_NewCustomer_AddressLookup_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Proposal_TestCases.Event.Hana_T285_Add_Proposal_CreateProposalPage_Event_NewCustomer_AddressLookup_Functionality","Validate_Hana_T285_Add_Proposal_CreateProposalPage_Event_NewCustomer_AddressLookup_Functionality_Test"
"","103826","Validate_Hana_T1288_Configuration_Settings_Order_Entry_Coupon_Details_Display_This_Coupon_On_The_Website_Toogle_Button_Enabled_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:33:52 IST 2025","passed","Thu Aug 07 03:35:36 IST 2025","com.hanapos.testcases.Configuration_Settings_Testcases.Order_Entry.Hana_T1288_Configuration_Settings_Order_Entry_Coupon_Details_Display_This_Coupon_On_The_Website_Toogle_Button_Enabled_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Configuration_Settings_Testcases.Order_Entry.Hana_T1288_Configuration_Settings_Order_Entry_Coupon_Details_Display_This_Coupon_On_The_Website_Toogle_Button_Enabled_Functionality_Test","Validate_Hana_T1288_Configuration_Settings_Order_Entry_Coupon_Details_Display_This_Coupon_On_The_Website_Toogle_Button_Enabled_Functionality_Test"
"","216409","Validate_Hana_T622_WireOut_ProductSection_TaxExempt_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:28:36 IST 2025","passed","Wed Aug 06 22:32:12 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T622_WireOut_ProductSection_TaxExempt_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T622_WireOut_ProductSection_TaxExempt_Functionality","Validate_Hana_T622_WireOut_ProductSection_TaxExempt_Functionality_Test"
"","259334","Validate_Hana_T1287_Configuration_Settings_Order_Entry_Coupon_Details_Use_Delivery_Dates_Toogle_Button_Disabled_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:32:56 IST 2025","failed","Thu Aug 07 03:37:16 IST 2025","com.hanapos.testcases.Configuration_Settings_Testcases.Order_Entry.Hana_T1287_Configuration_Settings_Order_Entry_Coupon_Details_Use_Delivery_Dates_Toogle_Button_Disabled_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Configuration_Settings_Testcases.Order_Entry.Hana_T1287_Configuration_Settings_Order_Entry_Coupon_Details_Use_Delivery_Dates_Toogle_Button_Disabled_Functionality_Test","Validate_Hana_T1287_Configuration_Settings_Order_Entry_Coupon_Details_Use_Delivery_Dates_Toogle_Button_Disabled_Functionality_Test"
"","402420","Validate_Hana_T334_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_Sorting_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:36:36 IST 2025","passed","Wed Aug 06 19:43:19 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T334_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_Sorting_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T334_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_Sorting_FT","Validate_Hana_T334_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_Sorting_Functionality_Test"
"","112411","Validate_Hana_T108_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_ProductTotal_Search_Filter_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 17:42:05 IST 2025","passed","Wed Aug 06 17:43:57 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T108_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_ProductTotal_Search_Filter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T108_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_ProductTotal_Search_Filter_FT","Validate_Hana_T108_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_ProductTotal_Search_Filter_Test"
"","206735","Validate_Hana_T549_WireOut_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Sorting_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:39:19 IST 2025","passed","Wed Aug 06 21:42:46 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T549_WireOut_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Sorting_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T549_WireOut_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Sorting_Functionality","Validate_Hana_T549_WireOut_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Sorting_Functionality_Test"
"","171657","Validate_Hana_T110_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Tax_Search_Filter_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 17:44:01 IST 2025","passed","Wed Aug 06 17:46:52 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T110_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Tax_Search_Filter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T110_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Tax_Search_Filter_FT","Validate_Hana_T110_Pickup_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Tax_Search_Filter_Test"
"","97794","Validate_Hana_T194_OrderEntryPage_Pickup_ProductSection_CreateRecipe_SearchRecipe_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 18:30:00 IST 2025","passed","Wed Aug 06 18:31:38 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T194_OrderEntryPage_Pickup_ProductSection_CreateRecipe_SearchRecipe_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T194_OrderEntryPage_Pickup_ProductSection_CreateRecipe_SearchRecipe_Functionality","Validate_Hana_T194_OrderEntryPage_Pickup_ProductSection_CreateRecipe_SearchRecipe_Functionality_Test"
"","213831","Validate_Hana_T468_RecipientSection_SelectOptionMultiSelect_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:56:23 IST 2025","passed","Wed Aug 06 20:59:57 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T468_RecipientSection_SelectOptionMultiSelect_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T468_RecipientSection_SelectOptionMultiSelect_Functionality","Validate_Hana_T468_RecipientSection_SelectOptionMultiSelect_Functionality_Test"
"","184829","Validate_Hana_T219_OrderEntryPage_Pickup_Payment_Section_Debit_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 18:44:14 IST 2025","passed","Wed Aug 06 18:47:19 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T219_OrderEntryPage_Pickup_Payment_Section_Debit_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T219_OrderEntryPage_Pickup_Payment_Section_Debit_Functionality","Validate_Hana_T219_OrderEntryPage_Pickup_Payment_Section_Debit_Functionality_Test"
"","177005","Validate_Hana_T429_OrderEntryPage_Delivery_Payment_Section_Lovingly_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:26:26 IST 2025","passed","Wed Aug 06 20:29:23 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T429_Payment_Section_Lovingly_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T429_Payment_Section_Lovingly_Functionality","Validate_Hana_T429_OrderEntryPage_Delivery_Payment_Section_Lovingly_Functionality_Test"
"","179792","Validate_Hana_T704_WireOut_PaymentSection_SelectFlorist_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:05:01 IST 2025","passed","Wed Aug 06 23:08:01 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T704_WireOut_PaymentSection_SelectFlorist_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T704_WireOut_PaymentSection_SelectFlorist_Functionality","Validate_Hana_T704_WireOut_PaymentSection_SelectFlorist_Functionality_Test"
"","176460","Validate_Hana_T539_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Invoice_Search_Filter_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:31:32 IST 2025","passed","Wed Aug 06 21:34:29 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T539_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Invoice_Search_Filter_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T539_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Invoice_Search_Filter_Functionality","Validate_Hana_T539_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Invoice_Search_Filter_Functionality_Test"
"","108194","Validate_Hana_T570_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_Pagination_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 22:00:12 IST 2025","passed","Wed Aug 06 22:02:00 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T570_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_Pagination_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T570_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_Pagination_FT","Validate_Hana_T570_CustomerSection_Edit_Customer_CustomerDetails_OrderDetails_Pagination_Functionality_Test"
"","263642","Validate_Hana_T1046_Orders_AllOrdersPage_ActionMenu_UpdateOrder_PartialRefund_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:40:33 IST 2025","passed","Wed Aug 06 23:44:57 IST 2025","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1046_Orders_AllOrdersPage_ActionMenu_UpdateOrder_PartialRefund_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.All_Orders_Page_Testcases.Hana_T1046_Orders_AllOrdersPage_ActionMenu_UpdateOrder_PartialRefund_Functionality","Validate_Hana_T1046_Orders_AllOrdersPage_ActionMenu_UpdateOrder_PartialRefund_Functionality_Test"
"","132295","Validate_Hana_T559_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CCNumber_SearchFilter_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:50:04 IST 2025","passed","Wed Aug 06 21:52:16 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T559_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CCNumber_SearchFilter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T559_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CCNumber_SearchFilter_FT","Validate_Hana_T559_CustomerSection_Edit_Customer_CustomerDetails_PaymentDetails_CCNumber_SearchFilter_Functionality_Test"
"","347966","Validate_Hana_T1019_Advance_Dispatch_Trip_Section_Optimize_Route_On_Functionality_Test","Hana POS - Regression Functional Test Suite","Thu Aug 07 02:35:09 IST 2025","passed","Thu Aug 07 02:40:57 IST 2025","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T1019_Advance_Dispatch_Trip_Section_Optimize_Route_On_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Advance_Dispatch_Testcases.Hana_T1019_Advance_Dispatch_Trip_Section_Optimize_Route_On_Functionality_Test","Validate_Hana_T1019_Advance_Dispatch_Trip_Section_Optimize_Route_On_Functionality_Test"
"","130077","Validate_Hana_T464_RecipientSection_FrequentAddress_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 20:53:30 IST 2025","passed","Wed Aug 06 20:55:40 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T464_RecipientSection_FrequentAddress_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireIn_Type.Hana_T464_RecipientSection_FrequentAddress_Functionality","Validate_Hana_T464_RecipientSection_FrequentAddress_Functionality_Test"
"","138027","Validate_Hana_T241_OrderEntryPage_Pickup_Payment_Section_CreditCard_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 18:54:00 IST 2025","passed","Wed Aug 06 18:56:18 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T241_OrderEntryPage_Pickup_Payment_Section_CreditCard_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Pick_Up_Type.Hana_T241_OrderEntryPage_Pickup_Payment_Section_CreditCard_Functionality","Validate_Hana_T241_OrderEntryPage_Pickup_Payment_Section_CreditCard_Functionality_Test"
"","67764","Validate_Hana_T529_CustomerSection_AltPhoneNumberField_Lookup_Functionality_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 21:26:43 IST 2025","passed","Wed Aug 06 21:27:50 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T529_CustomerSection_AltPhoneNumberField_Lookup_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.WireOut_Type.Hana_T529_CustomerSection_AltPhoneNumberField_Lookup_Functionality","Validate_Hana_T529_CustomerSection_AltPhoneNumberField_Lookup_Functionality_Test"
"","83073","Validate_Hana_T1264_Common_Address_Management_Add_New_Functionality","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:30:18 IST 2025","passed","Thu Aug 07 03:31:41 IST 2025","com.hanapos.testcases.Configuration_Settings_Testcases.Order_Entry.Hana_T1264_Common_Address_Management_Add_New_Functionality_Test","Hana POS - Regression Functional Test","com.hanapos.testcases.Configuration_Settings_Testcases.Order_Entry.Hana_T1264_Common_Address_Management_Add_New_Functionality_Test","Validate_Hana_T1264_Common_Address_Management_Add_New_Functionality"
"","309099","Validate_Hana_T711_Quick_Dispatch_Functionality_with_Existing_customer","Hana POS - Regression Functional Test Suite","Thu Aug 07 00:45:02 IST 2025","failed","Thu Aug 07 00:50:12 IST 2025","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T711_Quick_Dispatch_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T711_Quick_Dispatch_Functionality","Validate_Hana_T711_Quick_Dispatch_Functionality_with_Existing_customer"
"","166935","pre_requisite_for_Sisterchicks_Shop_Invoice_Hana_T722","Hana POS - Regression Functional Test Suite","Thu Aug 07 03:53:24 IST 2025","passed","Thu Aug 07 03:56:11 IST 2025","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T722_Quick_Dispatch_Show_orders_for_all_shops_Enable_Functionality","Hana POS - Regression Functional Test","com.hanapos.testcases.Quick_Dispatch_Testcases.Hana_T722_Quick_Dispatch_Show_orders_for_all_shops_Enable_Functionality","pre_requisite_for_Sisterchicks_Shop_Invoice_Hana_T722"
"","99870","Validate_Hana_T316_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Delivery_Search_Filter_Test","Hana POS - Regression Functional Test Suite","Wed Aug 06 19:21:08 IST 2025","passed","Wed Aug 06 19:22:48 IST 2025","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T316_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Delivery_Search_Filter_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.Order_Entry_Alaise_Phone_Order_Testcases.Delivery_Type.Hana_T316_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Delivery_Search_Filter_FT","Validate_Hana_T316_OrderEntryPage_Delivery_CustomerSection_Edit_Customer_CustomerDetails_UnPaidInvoice_Delivery_Search_Filter_Test"
"","109544","Validate_Hana_T89_CashRegistery_Customer_Copy_UnChecked_FT","Hana POS - Regression Functional Test Suite","Wed Aug 06 23:32:41 IST 2025","passed","Wed Aug 06 23:34:31 IST 2025","com.hanapos.testcases.CashandCarry_Testcases.Hana_T89_WalkinsSetting_CashRegistery_Customer_Copy_UnChecked_FT","Hana POS - Regression Functional Test","com.hanapos.testcases.CashandCarry_Testcases.Hana_T89_WalkinsSetting_CashRegistery_Customer_Copy_UnChecked_FT","Validate_Hana_T89_CashRegistery_Customer_Copy_UnChecked_FT"
